,tool,mode,iterations,mean,std
0,sr,perf,26560,10.764415423075357,3.778230355491897e-05
0,prism_sr,dbg,869749,14.252704620361328,0.0003300604212991351
0,baseline_float,dbg,343046,13.318480491638184,0.0
0,baseline_float,perf,869749,14.23314094543457,0.0
0,prism_ud,dbg,107226,12.15967845916748,0.00022821860117336993
0,sr,dbg,2782559,15.416658719380697,0.0006375607428491143
0,prism_ud,dbg,432876,13.562461217244467,0.0007211872976026509
0,baseline_double,perf,75646,11.811041831970215,0.0
0,baseline_double,dbg,16681,10.299271583557129,0.0
0,cadna,dbg,1291,7.740785126666666,1.357674809707236e-05
0,baseline_float,perf,453,6.694211959838867,0.0
0,verrou_cestac,perf,10476,9.834121386210123,5.1382507376343044e-05
0,sr,perf,135304,12.392436981201172,0.00015612515600413554
0,verrou_cestac,perf,2782559,15.343509356180826,0.0008293729762163799
0,sr,perf,359,6.461930751800537,3.3941517677406665e-06
0,prism_sr,perf,141,5.529515425364177,2.4726151126391165e-06
0,prism_ud,dbg,722,7.159940401713054,1.2796857966022711e-05
0,verrou_cestac,perf,33516,10.997018814086914,7.117929346851086e-05
0,baseline_float,dbg,18738,10.415549278259277,0.0
0,prism_ud,dbg,3944206,15.405452728271484,0.0008616702971955973
0,prism_sr,dbg,911,7.39230489730835,5.266838558763152e-06
0,prism_ud,perf,546227,13.778648058573404,0.00011956183965881183
0,sr,dbg,75646,11.810946464538574,1.854154786608084e-05
0,verificarlo,perf,11768,9.950421969095865,8.111777309788694e-05
0,sr,perf,343046,13.322905858357748,0.0002394214307735953
0,verrou_sr,dbg,253,6.1125807762146,1.4037705844764465e-06
0,verificarlo,perf,9326,9.717775344848633,1.531827774449254e-05
0,prism_sr,perf,3678,8.787489573160807,1.8709740917920637e-05
0,prism_ud,perf,84975,11.927193959554037,2.5605558478803343e-05
0,cadna,dbg,215443,12.857484866666667,0.00203233865670894
0,baseline_double,perf,4430621,15.881265640258789,0.0
0,sr,perf,47508,11.345881779988607,1.8693530309027552e-05
0,cadna,dbg,3678,8.787479723333334,3.5728526728694645e-05
0,verrou_cestac,dbg,178,5.761809190114339,1.9205484348288495e-06
0,prism_sr,dbg,4977023,15.9966459274292,0.0008149952883056413
0,cadna,dbg,2205130,15.056852066666666,0.020877531509469412
0,prism_ud,perf,151991,12.50783888498942,0.0007126537608373107
0,baseline_double,perf,271858,13.090252876281738,0.0
0,prism_sr,perf,37649,11.113227526346842,6.298262990115653e-05
0,verrou_sr,perf,7390,9.485164960225424,7.991666851028782e-06
0,sr,dbg,95454,12.0435209274292,0.00014029712875098234
0,prism_sr,dbg,67341,11.694725354512533,0.00011571161039253405
0,baseline_float,perf,2310,8.322439193725586,0.0
0,prism_sr,perf,689261,14.020626386006674,0.0005740909917593226
0,prism_sr,perf,722,7.159932931264241,3.7003983582887065e-06
0,verrou_cestac,perf,4977023,16.78120485941569,0.0016430841361990132
0,cadna,perf,151991,12.508759533333333,0.001435999863818789
0,verificarlo,dbg,141,5.529516061147054,2.973602125465029e-06
0,verrou_sr,perf,14849,10.182921727498373,2.886692322984439e-05
0,prism_ud,perf,95454,12.043298403422037,0.00014018111369381973
0,verificarlo,dbg,271858,13.090367317199707,0.0002552084264148896
0,verificarlo,perf,2056,8.205975850423178,9.890460450556466e-06
0,verrou_cestac,perf,911,7.3923187255859375,6.265768478529302e-06
0,verrou_sr,dbg,4641,9.020009994506836,1.8144891348305174e-05
0,prism_ud,dbg,21049,10.531868934631348,0.00012405833040711733
0,cadna,perf,95454,12.043761333333334,0.000899046347834941
0,sr,dbg,2205130,15.183263778686523,0.0006810654742325504
0,verrou_sr,perf,1963040,15.067273457845053,0.00023258229006565132
0,verrou_sr,dbg,33516,10.997007369995117,1.8881788132880526e-05
0,prism_sr,perf,59948,11.578426678975424,4.5432903860056016e-05
0,cadna,perf,2477076,15.1850383,0.023455877709862
0,verificarlo,dbg,5857,9.25265916188558,3.859992786829768e-05
0,verificarlo,dbg,7054802,16.346911748250324,0.0006622526377359917
0,verrou_sr,perf,5214,9.136405944824219,7.42805572862493e-06
0,verrou_cestac,perf,403,6.5773970286051435,4.16304297565104e-06
0,baseline_double,perf,2310,8.32243537902832,0.0
0,sr,dbg,1747528,14.950984001159668,0.00016791349583866676
0,sr,dbg,2056,8.205965995788574,9.756729922754164e-06
0,sr,dbg,7924828,16.463589350382488,0.0011136317421756962
0,verificarlo,dbg,151991,12.508692105611166,0.00020804580016743282
0,prism_sr,perf,1747528,14.950521469116211,0.0002354165863893943
0,prism_sr,dbg,141,5.529517809549968,8.99132768232406e-07
0,verrou_sr,dbg,126,5.4174604415893555,3.040810659680206e-06
0,verificarlo,dbg,2205130,15.184134801228842,0.0009381057689783432
0,prism_ud,dbg,1629,7.973251819610596,8.323051110322346e-06
0,prism_sr,perf,1384886,14.718760172526041,0.00012725111308078583
0,sr,dbg,8302,9.601531028747559,1.760211715686433e-05
0,prism_sr,perf,18738,10.415504455566406,3.171594457305124e-05
0,verificarlo,dbg,811,7.276104132334392,2.503079692208548e-06
0,prism_sr,dbg,7390,9.48513380686442,4.146990988760096e-05
0,baseline_float,perf,305385,13.210731506347656,0.0
0,sr,perf,18738,10.415592829386393,2.949032120592529e-05
0,prism_sr,dbg,432876,13.55518627166748,0.00023037239671378838
0,verificarlo,dbg,613590,13.904237747192383,0.0002911264306081068
0,prism_sr,dbg,18738,10.415522575378418,3.1639382132895754e-05
0,verrou_cestac,dbg,8902150,20.52450688680013,0.0011486571555163613
0,verrou_sr,perf,135304,12.392494837443033,0.0001053981517740623
0,prism_ud,dbg,67341,11.694860458374023,0.000257810936803245
0,sr,perf,385352,13.439053535461426,8.339062591056509e-05
0,verrou_sr,dbg,159,5.649260997772217,2.368237880985155e-06
0,prism_sr,dbg,1097498,14.48569424947103,0.0005172762859740736
0,sr,perf,1830,8.089553833007812,4.120343970240187e-06
0,verrou_cestac,dbg,10476,9.834097226460775,1.8693530309027552e-05
0,baseline_double,dbg,84975,11.92733383178711,0.0
0,verrou_cestac,dbg,453,6.694214344024658,2.167730601149536e-06
0,cadna,dbg,225,5.995541893333333,5.6471605452397826e-06
0,sr,perf,225,5.9955339431762695,1.1680077279964342e-06
0,verrou_cestac,dbg,37649,11.11335817972819,3.520710473114251e-05
0,prism_ud,dbg,253,6.112577756245931,2.144294987238573e-06
0,baseline_float,perf,2782559,15.403682708740234,0.0
0,prism_ud,dbg,200,5.878033479054769,4.9605326761650195e-06
0,baseline_float,dbg,811,7.276103973388672,0.0
0,prism_ud,perf,75646,11.811029116312662,0.0003463788646101458
0,prism_ud,dbg,151991,12.507674853006998,0.0001726428572129034
0,baseline_double,dbg,3944206,15.764973640441895,0.0
0,prism_ud,perf,486260,13.66422176361084,0.0005380284193331137
0,verificarlo,perf,453,6.694210211435954,5.469211112367393e-06
0,cadna,perf,385352,13.434056633333334,0.0036489672852587376
0,cadna,perf,722,7.159940726666666,7.083207057798802e-06
0,verificarlo,dbg,200,5.878035704294841,2.144294987238573e-06
0,verrou_cestac,dbg,5214,9.136445999145508,1.4421203895840651e-05
0,sr,perf,191791,12.741154352823893,7.688899577610414e-05
0,baseline_double,dbg,284,6.227949619293213,0.0
0,verrou_sr,perf,722,7.15993865331014,2.6501547496371375e-06
0,verrou_cestac,dbg,200,5.878036657969157,4.49566384116203e-07
0,verificarlo,dbg,572,6.927229563395183,6.035753105814465e-06
0,verrou_cestac,dbg,3678,8.787505149841309,5.1060925814975135e-06
0,verrou_cestac,dbg,9326,9.71784496307373,4.341750052541819e-05
0,baseline_double,perf,572,6.9272284507751465,0.0
0,baseline_double,dbg,120450,12.276209831237793,0.0
0,baseline_float,dbg,67341,11.69497013092041,0.0
0,prism_ud,perf,21049,10.531863530476889,3.0241485580508627e-05
0,baseline_float,perf,359,6.46193265914917,0.0
0,verificarlo,dbg,14849,10.182941436767578,1.563172766767406e-05
0,prism_sr,dbg,8902150,16.57958730061849,0.0018031418901457844
0,prism_ud,perf,271858,13.08849016825358,0.0004972759021959302
0,cadna,perf,642,7.04259142,3.9929020356656775e-06
0,baseline_double,dbg,3511191,15.648681640625,0.0
0,cadna,perf,305385,13.2017416,0.0028868764261737842
0,verificarlo,dbg,33516,10.997028986612955,7.214525017823144e-05
0,prism_ud,dbg,120450,12.276107470194498,0.00020776436969721076
0,baseline_double,dbg,6280291,16.23014259338379,0.0
0,baseline_double,perf,4132,8.903853416442871,0.0
0,prism_sr,perf,253,6.112579822540283,3.504023183989303e-06
0,baseline_float,perf,7924828,15.403682708740234,0.0
0,cadna,perf,107226,12.159320266666667,0.0010116420853684643
0,baseline_float,perf,23644,10.64812183380127,0.0
0,baseline_double,dbg,33516,10.997008323669434,0.0
0,prism_sr,dbg,107226,12.160004297892252,3.866270903399346e-05
0,prism_sr,dbg,75646,11.811090151468912,3.7637594576364305e-05
0,baseline_float,perf,1023,7.508206367492676,0.0
0,sr,perf,107226,12.159822781880697,0.00012094338441455631
0,verificarlo,perf,159,5.649257977803548,3.170957143030167e-06
0,prism_sr,perf,1963040,15.067473729451498,0.0006248667091284951
0,verrou_cestac,perf,7390,9.48514461517334,2.8842407791681302e-05
0,verrou_cestac,dbg,26560,10.764386812845865,2.697772917337688e-05
0,prism_sr,perf,4977023,15.997318903605143,0.0007404371994419661
0,verrou_sr,perf,59948,11.57841936747233,8.18544220735465e-05
0,baseline_float,perf,67341,11.69497013092041,0.0
0,baseline_float,dbg,29836,10.88068962097168,0.0
0,verificarlo,dbg,178,5.761805534362793,1.4037705844764465e-06
0,baseline_float,dbg,432876,13.562663078308105,0.0
0,sr,perf,3274,8.671135902404785,1.2088237343998937e-05
0,verrou_cestac,dbg,7390,9.485183080037435,2.564105330158969e-05
0,sr,perf,403,6.577394326527913,3.6175431177587646e-06
0,verrou_sr,perf,112,5.300171852111816,1.0300859925600466e-06
0,baseline_float,perf,59948,11.578726768493652,0.0
0,baseline_float,perf,1149,7.624303340911865,0.0
0,verificarlo,perf,3274,8.671137809753418,4.73647576197031e-06
0,verrou_cestac,perf,14849,10.182961146036783,5.6903455503557535e-05
0,sr,dbg,112,5.30017105738322,1.5734823444067107e-06
0,baseline_float,perf,95454,12.043291091918945,0.0
0,baseline_float,dbg,1629,7.973245620727539,0.0
0,baseline_double,perf,8302,9.601527214050293,0.0
0,prism_ud,perf,126,5.41746171315511,6.0482971161017256e-06
0,verrou_sr,perf,3274,8.671152432759603,1.8693530309027552e-05
0,sr,perf,2915,8.554999987284342,1.885500923962519e-05
0,sr,dbg,16681,10.29929002126058,5.5919986539957735e-05
0,sr,dbg,23644,10.648111343383789,0.0001371523815027245
0,sr,dbg,33516,10.996896743774414,6.0796270181691085e-05
0,prism_sr,dbg,5214,9.1364164352417,6.920986511572915e-06
0,verrou_cestac,perf,5214,9.13643709818522,6.803173878680133e-06
0,sr,dbg,4977023,15.996980667114258,0.0005053592101141938
0,verrou_cestac,dbg,1384886,14.677563667297363,0.00038736164269103735
0,baseline_float,dbg,107226,12.15976333618164,0.0
0,verrou_sr,perf,2205130,15.18417231241862,0.0005008266372635194
0,prism_ud,dbg,178,5.761801560719808,2.592326232639963e-06
0,verrou_sr,dbg,6280291,16.22987937927246,0.0002696364103753896
0,prism_sr,perf,319,6.343972841898601,2.2813002418529706e-06
0,verrou_sr,perf,1291,7.740781943003337,6.184602247347424e-06
0,sr,dbg,689261,14.020440737406412,0.00029985066784651436
0,cadna,perf,3274,8.67113972,2.6611622773724507e-05
0,baseline_double,perf,359,6.461930274963379,0.0
0,baseline_float,perf,191791,12.743613243103027,0.0
0,prism_sr,dbg,2056,8.205970764160156,4.335461202299072e-06
0,baseline_double,perf,3678,8.7874755859375,0.0
0,baseline_float,perf,47508,11.345810890197754,0.0
0,baseline_double,dbg,13219,10.06666374206543,0.0
0,cadna,dbg,509,6.8106556,2.0599514558281013e-06
0,verrou_sr,dbg,319,6.343974590301514,6.743495761743046e-07
0,verificarlo,perf,343046,13.322699864705404,0.0003791558768907203
0,sr,dbg,6280291,16.22940444946289,0.0004503632087240052
0,sr,perf,59948,11.578448295593262,8.1459642425776e-05
0,baseline_float,perf,10476,9.834112167358398,0.0
0,prism_ud,dbg,42292,11.229394594828287,0.00010263217534509633
0,cadna,dbg,3125715,15.490788833333333,0.02959961286079442
0,verrou_sr,dbg,343046,13.322922388712565,0.00021499851355960821
0,verrou_cestac,dbg,5857,9.252741495768229,1.846508754915569e-05
0,verrou_cestac,perf,1023,7.508212248484294,1.9205484348288495e-06
0,baseline_double,dbg,178,5.761805534362793,0.0
0,baseline_float,perf,432876,13.562663078308105,0.0
0,prism_ud,perf,10000000,15.403039932250977,0.0015697840396377597
0,prism_ud,perf,7390,9.485200564066568,1.5225639362116555e-05
0,sr,dbg,642,7.042584419250488,4.1019083342755445e-06
0,baseline_double,dbg,319,6.343973159790039,0.0
0,cadna,dbg,319,6.343979046666667,1.1219427597818332e-06
0,prism_ud,perf,1747528,15.070703506469727,0.001220928360107356
0,verrou_sr,perf,120450,12.276346206665039,8.954725914639328e-05
0,prism_sr,dbg,159,5.6492611567179365,2.5331779242371287e-06
0,verrou_cestac,dbg,911,7.392313639322917,2.816525323656297e-06
0,verrou_sr,dbg,977009,14.369550387064615,0.00048166333429729
0,verrou_cestac,dbg,2477076,15.198367754618326,0.0004173073171740517
0,cadna,dbg,1149,7.624308273333334,1.1185187625571867e-05
0,verificarlo,dbg,722,7.159929911295573,5.0812935394114745e-06
0,verificarlo,perf,59948,11.578499476114908,7.310535532744132e-05
0,prism_sr,dbg,10000000,16.694886525472004,0.000808830273124723
0,sr,dbg,5214,9.136412620544434,1.580531170483405e-05
0,baseline_double,perf,7924828,16.462726593017578,0.0
0,prism_ud,perf,3274,8.67109203338623,3.946721752589654e-05
0,baseline_float,perf,11768,9.95040225982666,0.0
0,prism_sr,dbg,100,5.1873782475789385,8.104673248279548e-07
0,verificarlo,perf,84975,11.927262306213379,0.00013824221136633322
0,prism_ud,perf,4430621,15.405317942301432,0.0007899725700043271
0,verificarlo,dbg,18738,10.415555636088053,2.289259832685958e-05
0,prism_sr,dbg,14849,10.182952245076498,2.114396304870083e-05
0,baseline_float,dbg,271858,13.088359832763672,0.0
0,sr,dbg,1963040,15.066985130310059,0.00011032161211261067
0,cadna,dbg,7390,9.4851567,6.749076430627795e-05
0,verificarlo,dbg,3511191,15.649250666300455,0.0008074978187396024
0,baseline_double,perf,642,7.0425825119018555,0.0
0,verificarlo,dbg,1450,7.856888771057129,1.0300859925600466e-06
0,verificarlo,perf,33516,10.997006098429361,4.289296826660251e-05
0,verrou_cestac,perf,613590,13.895001093546549,0.0003801596185036711
0,verrou_cestac,dbg,2782559,15.34435780843099,0.00068757089023758
0,sr,dbg,13219,10.066651980082193,3.9768206288645436e-05
0,sr,dbg,2595,8.438750584920248,3.919228873551036e-06
0,sr,perf,23644,10.648118654886881,6.934260907484378e-05
0,baseline_float,dbg,2310,8.322439193725586,0.0
0,verificarlo,dbg,3274,8.671139399210611,1.7136678024220217e-05
0,prism_ud,perf,2782559,15.403857549031576,0.0007067879894322853
0,prism_sr,dbg,359,6.461932023366292,5.592540768228906e-06
0,baseline_float,perf,75646,11.810892105102539,0.0
0,baseline_float,dbg,33516,10.997018814086914,0.0
0,verificarlo,dbg,453,6.694209575653076,4.490040744726033e-06
0,sr,dbg,170735,12.62511412302653,0.0001324116106725957
0,prism_sr,dbg,305385,13.206491152445475,6.653582484919804e-05
0,verrou_sr,perf,191791,12.741291999816895,0.00011748400569484324
0,baseline_float,perf,2056,8.20598030090332,0.0
0,baseline_float,perf,1291,7.740779399871826,0.0
0,verrou_sr,perf,126,5.417461077372233,1.4740019632173705e-06
0,sr,dbg,4132,8.903841336568197,1.4801593433154826e-05
0,verrou_sr,perf,2915,8.55503018697103,1.4407182303905054e-05
0,prism_sr,perf,8902150,16.58013979593913,0.0008999968691720543
0,baseline_float,dbg,7924828,15.403682708740234,0.0
0,cadna,dbg,2310,8.32244778,2.363208553417367e-05
0,baseline_float,perf,722,7.159935474395752,0.0
0,cadna,dbg,200,5.878035393333334,4.306122256668205e-06
0,verificarlo,perf,47508,11.345891952514648,0.00013413286021878482
0,sr,dbg,67341,11.694702784220377,3.583018698019758e-05
0,baseline_float,perf,1384886,14.724413871765137,0.0
0,verrou_cestac,dbg,1963040,14.953827540079752,0.00021232245012671618
0,verrou_sr,dbg,1747528,14.951339403788248,0.0004030379558123352
0,sr,dbg,1023,7.50819460550944,3.4895735422929366e-06
0,baseline_double,dbg,572,6.9272284507751465,0.0
0,prism_ud,dbg,6579,9.3689972559611,6.390962095565391e-05
0,verificarlo,perf,3511191,15.648719469706217,0.00016615173173261844
0,cadna,perf,29836,10.8805924,0.00027603283621133553
0,baseline_float,dbg,5590810,15.403682708740234,0.0
0,prism_ud,dbg,11768,9.95047378540039,9.006038946402005e-05
0,prism_sr,dbg,53366,11.462162017822266,8.993912317544809e-05
0,verrou_cestac,dbg,112,5.300175825754802,1.251539846104274e-06
0,verrou_sr,dbg,4132,8.903879483540853,7.400796716577413e-06
0,verrou_cestac,perf,141,5.529519875844319,3.511225705842101e-06
0,sr,perf,4132,8.903892199198404,7.838457747102072e-06
0,cadna,dbg,4641,9.020011273333333,3.790165021347517e-05
0,baseline_float,perf,4641,9.020012855529785,0.0
0,baseline_float,dbg,403,6.577394008636475,0.0
0,baseline_double,dbg,1097498,14.485759735107422,0.0
0,prism_sr,dbg,509,6.8106435139973955,2.3468054231378876e-06
0,verificarlo,perf,21049,10.531817118326822,2.657009594468036e-05
0,verrou_sr,dbg,11768,9.950361251831055,4.467703778778296e-05
0,baseline_double,perf,18738,10.41555118560791,0.0
0,sr,dbg,6579,9.368958473205566,2.207915669019742e-05
0,baseline_double,dbg,225,5.995536804199219,0.0
0,baseline_float,perf,4430621,15.403682708740234,0.0
0,verificarlo,dbg,67341,11.694808959960938,0.00014459623277996304
0,cadna,dbg,689261,13.999641166666668,0.006522469681714913
0,prism_sr,perf,225,5.995533625284831,2.2813002418529706e-06
0,verrou_sr,perf,2782559,15.415990193684896,0.00054521560576271
0,prism_ud,perf,26560,10.76441764831543,0.0001707387785801078
0,sr,perf,2310,8.322429974873861,7.482275833091622e-06
0,baseline_float,dbg,319,6.343975067138672,0.0
0,prism_ud,perf,1384886,14.72376283009847,0.0007930264364219298
0,prism_ud,dbg,1555676,14.888236999511719,0.0006842097596380638
0,baseline_float,perf,486260,13.664484977722168,0.0
0,cadna,perf,811,7.27610811,7.286100923723336e-06
0,baseline_float,dbg,1232846,14.57941722869873,0.0
0,baseline_float,dbg,8302,9.601536750793457,0.0
0,cadna,perf,10476,9.834079746666667,9.999619537190543e-05
0,sr,perf,200,5.878031253814697,2.725351365325013e-06
0,baseline_double,perf,432876,13.555423736572266,0.0
0,verrou_cestac,perf,1450,7.856892108917236,9.872563777459167e-06
0,baseline_double,dbg,67341,11.694747924804688,0.0
0,sr,perf,14849,10.182877858479818,2.0458975359222523e-05
0,baseline_float,perf,572,6.927228927612305,0.0
0,baseline_float,dbg,4132,8.90385913848877,0.0
0,baseline_double,dbg,2915,8.555012702941895,0.0
0,baseline_float,dbg,191791,12.743613243103027,0.0
0,sr,perf,6280291,16.2318058013916,0.0008822444485821891
0,verrou_cestac,dbg,7924828,19.5940678914388,0.002102448710006608
0,sr,dbg,21049,10.531871795654297,3.18113884980313e-05
0,cadna,dbg,59948,11.578029066666668,0.0005668137867841697
0,verrou_cestac,perf,1097498,14.541058540344238,0.00017199131376399187
0,sr,perf,271858,13.09017531077067,0.00028910264592988614
0,cadna,dbg,8302,9.60150751,7.42188983120053e-05
0,cadna,perf,3678,8.787479723333334,3.5728526728694645e-05
0,verrou_cestac,perf,305385,13.203163146972656,0.00013083308685943207
0,verrou_cestac,perf,1629,7.9732537269592285,1.827391961241376e-05
0,verificarlo,dbg,11768,9.950390179951986,3.304848077994544e-05
0,cadna,dbg,26560,10.7642594,0.0002478526309458888
0,prism_ud,dbg,215443,12.856586138407389,0.0005786555079093775
0,baseline_double,dbg,6579,9.368929862976074,0.0
0,baseline_double,dbg,546227,13.788006782531738,0.0
0,verrou_sr,perf,9326,9.717827161153158,1.663395621229951e-05
0,verrou_sr,dbg,6579,9.368932723999023,1.5018478153251288e-05
0,verificarlo,dbg,7390,9.485180219014486,1.6994560756204807e-05
0,prism_ud,dbg,385352,13.439748128255209,0.00031992073843258186
0,verrou_sr,dbg,3125715,15.532526334126791,0.000394956541989134
0,cadna,perf,126,5.417465216666667,4.970743293182481e-06
0,sr,perf,3511191,15.648207028706869,0.0010227226174456512
0,prism_ud,dbg,546227,13.778559684753418,0.0006884396918830983
0,baseline_double,perf,2782559,15.416097640991211,0.0
0,verificarlo,perf,18738,10.415600140889486,5.2664548042682155e-05
0,sr,perf,10000000,16.694119771321613,0.0020761104121255957
0,verificarlo,perf,271858,13.090377807617188,0.00014273502600803623
0,prism_sr,dbg,403,6.577390988667806,1.798265536464812e-06
0,verrou_sr,dbg,774263,14.13723341623942,0.00033990191831784184
0,verificarlo,dbg,215443,12.85758908589681,0.00020513433803671778
0,verrou_sr,perf,1149,7.6243001619974775,5.469211112367393e-06
0,verificarlo,dbg,112,5.300172011057536,5.947204250930057e-07
0,prism_ud,dbg,95454,12.043346722920736,0.00016337702597845764
0,verrou_sr,dbg,2056,8.205975532531738,6.373703529282704e-06
0,baseline_double,perf,509,6.810645580291748,0.0
0,verificarlo,dbg,10000000,16.69644292195638,0.003652265462196398
0,prism_ud,perf,170735,12.624110221862793,0.00014431291006350642
0,baseline_double,perf,2595,8.438750267028809,0.0
0,sr,perf,1963040,15.06702709197998,0.0005735260222098083
0,verrou_cestac,perf,2056,8.20600159962972,1.2683828572120668e-05
0,cadna,perf,253,6.11258571,3.022658873722981e-06
0,verificarlo,dbg,135304,12.392459551493326,0.00023169161557504985
0,prism_sr,dbg,977009,14.369340260823568,0.00024616540936910536
0,cadna,perf,2310,8.32244778,2.363208553417367e-05
0,verificarlo,dbg,225,5.99553902943929,2.2138576948140653e-06
0,prism_sr,dbg,95454,12.043595314025879,1.563172766767406e-05
0,verrou_sr,dbg,75646,11.811010042826334,5.856799292463445e-05
0,baseline_float,dbg,509,6.8106465339660645,0.0
0,sr,dbg,453,6.6942135492960615,2.7346055561836963e-06
0,prism_sr,perf,7924828,16.462724049886067,0.0013088816255735704
0,verrou_cestac,dbg,2205130,15.069158554077148,0.0003958158203725639
0,baseline_double,perf,13219,10.06666374206543,0.0
0,cadna,dbg,84975,11.9267245,0.0007969795522267243
0,sr,perf,305385,13.20638370513916,9.179414603898e-05
0,baseline_float,perf,200,5.878032207489014,0.0
0,verrou_sr,perf,1629,7.973250230153401,7.731365526209074e-06
0,verrou_cestac,dbg,1747528,14.850726127624512,2.9620250206746815e-05
0,verrou_sr,dbg,3944206,15.765100797017416,0.00035816985140378247
0,baseline_float,dbg,6579,9.368938446044922,0.0
0,sr,perf,9326,9.71786626180013,2.6706665013133016e-05
0,verrou_sr,dbg,5590810,16.114070256551106,0.00044662468779925083
0,verrou_cestac,perf,23644,10.64814535776774,3.384610914664247e-05
0,verrou_cestac,dbg,1149,7.624305089314778,8.57717994895429e-06
0,verrou_sr,perf,6280291,16.229535420735676,0.0012155766260997915
0,baseline_double,perf,11768,9.950397491455078,0.0
0,baseline_float,dbg,53366,11.462220191955566,0.0
0,prism_sr,perf,432876,13.555389086405436,0.00010236301775621429
0,cadna,perf,319,6.343979046666667,1.1219427597818332e-06
0,baseline_float,dbg,3678,8.787481307983398,0.0
0,verificarlo,perf,1232846,14.602488199869791,0.0002463980622940907
0,verificarlo,perf,1747528,14.951032956441244,0.00037525222868949135
0,prism_sr,perf,453,6.694212277730306,4.126470879156484e-06
0,cadna,perf,509,6.8106556,2.0599514558281013e-06
0,prism_ud,perf,33516,10.996888478597006,4.1746783810620165e-05
0,cadna,dbg,642,7.04259142,3.9929020356656775e-06
0,prism_ud,perf,191791,12.743969599405924,0.00019661167883543415
0,verrou_sr,perf,1555676,14.834856669108072,0.00014563730595242277
0,baseline_double,dbg,5857,9.252694129943848,0.0
0,verificarlo,dbg,689261,14.020565032958984,0.00024278582732874805
0,prism_sr,perf,2782559,15.41606076558431,0.0009986706149312241
0,cadna,dbg,53366,11.461817466666666,0.0005011600697933684
0,cadna,dbg,47508,11.345756566666665,0.0004502081469225155
0,verrou_sr,dbg,284,6.227945327758789,2.431401974483864e-06
0,verificarlo,perf,642,7.04258410135905,2.9221814967553196e-06
0,prism_ud,dbg,689261,14.052013397216797,0.0009017890412566907
0,prism_ud,dbg,319,6.3439764976501465,4.387592869390571e-06
0,cadna,perf,1291,7.740785126666666,1.357674809707236e-05
0,sr,dbg,37649,11.113340059916178,7.669159785399351e-05
0,baseline_double,dbg,1291,7.740775108337402,0.0
0,verrou_cestac,perf,178,5.761809190114339,3.0241485580508628e-06
0,baseline_float,dbg,2477076,15.403682708740234,0.0
0,prism_sr,perf,343046,13.322945276896158,0.00023015559706510247
0,verrou_sr,perf,151991,12.5089480082194,0.00010710724507845519
0,verificarlo,perf,7390,9.48518975575765,1.3426915538751523e-05
0,sr,perf,5857,9.25269889831543,1.1470552160052436e-05
0,verificarlo,dbg,5590810,16.115030924479168,0.0016715719716918352
0,sr,dbg,486260,13.671418825785318,0.0001745499020037698
0,prism_sr,perf,572,6.92722733815511,1.5734823444067107e-06
0,prism_ud,perf,432876,13.562854766845703,0.00023981195823458634
0,verrou_sr,dbg,1629,7.973250389099121,3.0902579776801397e-06
0,verrou_cestac,perf,284,6.227954069773356,8.104673248279548e-07
0,verificarlo,dbg,191791,12.741364479064941,0.00016816607344208114
0,prism_ud,perf,572,6.92723019917806,6.7021588142102605e-06
0,verrou_sr,perf,911,7.392312049865723,7.273395022486083e-06
0,baseline_double,dbg,343046,13.322836875915527,0.0
0,verificarlo,dbg,21049,10.531883557637533,1.7999506208918334e-05
0,sr,dbg,2310,8.32244078318278,8.398593148309647e-06
0,sr,perf,453,6.694209257761638,9.79807218387759e-07
0,prism_ud,dbg,509,6.810655275980632,6.329952161070466e-06
0,cadna,perf,242012,12.971357733333333,0.0022922352996338313
0,baseline_float,dbg,2782559,15.403682708740234,0.0
0,prism_ud,dbg,271858,13.087897936503092,0.000414549938281425
0,verrou_cestac,perf,546227,13.798568407694498,0.00043113486554681956
0,prism_ud,perf,6280291,15.407963752746582,0.000614705549923855
0,prism_ud,dbg,10476,9.834105173746744,0.00013941777701004834
0,sr,dbg,225,5.995535055796306,1.7556128529210507e-06
0,sr,dbg,42292,11.229623794555664,3.5996205148957466e-05
0,prism_sr,dbg,120450,12.27634366353353,4.681322474905251e-05
0,verrou_sr,dbg,9326,9.717844327290853,2.07386098611197e-05
0,sr,perf,95454,12.043619791666666,0.00011254254896181944
0,prism_ud,dbg,1963040,15.275864283243815,2.7268341463734106e-05
0,verrou_cestac,dbg,1555676,14.758922894795736,0.00020890523181530405
0,prism_ud,dbg,33516,10.997152010599772,6.907979187313531e-05
0,verrou_cestac,perf,67341,11.694560686747232,5.7269887415001146e-05
0,baseline_double,dbg,811,7.276100158691406,0.0
0,prism_sr,perf,242012,12.973705291748047,0.00016422223730899556
0,verificarlo,dbg,8902150,16.578701655069988,0.002322048105895155
0,baseline_float,dbg,112,5.300172805786133,0.0
0,verrou_cestac,dbg,1830,8.089573860168457,8.240687940480373e-06
0,sr,dbg,1384886,14.718225479125977,0.00028942824040147666
0,sr,dbg,1830,8.089557647705078,5.3947966093944364e-06
0,verrou_sr,dbg,26560,10.764444986979166,5.396107685368651e-05
0,cadna,perf,403,6.577398146666667,9.825250914538796e-07
0,sr,dbg,141,5.529516379038493,2.144294987238573e-06
0,sr,perf,3678,8.787494341532389,2.12012379970971e-05
0,verificarlo,perf,170735,12.624931335449219,5.389736614587704e-05
